,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
273,2025-04-26,Olympique Lyon,Stade Rennais,4.0,1.0,H,3.0,0.0,H,58.0,45.0,41.0,40.0,19.0,21.0,16.0,18.0,51,38,L,W,W,W,W,L,L,W,W,L,31
274,2025-04-27,Angers SCO,Lille,0.0,2.0,A,0.0,1.0,A,29.0,47.0,48.0,32.0,13.0,23.0,19.0,18.0,30,53,L,W,W,W,L,L,L,W,L,L,31
275,2025-04-27,Nantes,Toulouse,0.0,0.0,D,0.0,0.0,D,35.0,38.0,50.0,39.0,17.0,14.0,22.0,16.0,31,34,D,L,L,L,W,L,L,L,W,L,31
276,2025-04-27,Montpellier,Stade de Reims,0.0,0.0,D,0.0,0.0,D,22.0,32.0,71.0,42.0,8.0,17.0,33.0,21.0,15,32,L,W,L,W,L,L,L,W,L,D,31
277,2025-04-27,RC Lens,Auxerre,0.0,4.0,A,0.0,3.0,A,35.0,41.0,33.0,45.0,18.0,20.0,13.0,18.0,45,38,W,L,L,L,W,W,L,W,W,D,31
278,2025-04-27,Marseille,Brest,4.0,1.0,H,3.0,1.0,H,62.0,48.0,42.0,49.0,20.0,26.0,19.0,25.0,55,44,W,L,L,D,W,W,L,W,L,D,31
279,2025-05-02,Nice,Stade de Reims,1.0,0.0,H,1.0,0.0,H,59.0,32.0,39.0,42.0,34.0,17.0,16.0,21.0,54,33,W,D,W,W,D,W,L,L,L,W,32
280,2025-05-03,Strasbourg,PSG,2.0,1.0,H,2.0,0.0,H,51.0,84.0,38.0,31.0,19.0,36.0,14.0,9.0,54,78,W,L,D,D,D,W,W,W,W,W,32
281,2025-05-03,Toulouse,Stade Rennais,2.0,1.0,H,1.0,0.0,H,38.0,46.0,39.0,44.0,14.0,21.0,16.0,21.0,35,38,D,L,L,W,L,W,L,L,L,W,32
282,2025-05-03,Saint-Étienne,Monaco,1.0,3.0,A,0.0,1.0,A,34.0,58.0,71.0,36.0,14.0,22.0,34.0,18.0,27,55,L,D,W,D,D,W,L,L,L,W,32
283,2025-05-04,Nantes,Angers SCO,0.0,1.0,A,0.0,0.0,D,35.0,29.0,50.0,50.0,17.0,13.0,22.0,20.0,32,30,D,L,D,L,L,W,W,L,L,L,32
284,2025-05-04,Olympique Lyon,RC Lens,1.0,2.0,A,0.0,1.0,A,62.0,35.0,42.0,37.0,22.0,18.0,16.0,16.0,54,45,W,L,L,W,W,L,W,W,L,L,32
285,2025-05-04,Brest,Montpellier,1.0,0.0,H,1.0,0.0,H,49.0,22.0,53.0,71.0,27.0,8.0,28.0,33.0,44,16,L,D,L,L,D,L,W,L,W,L,32
286,2025-05-04,Auxerre,Le Havre,1.0,2.0,A,0.0,0.0,D,45.0,34.0,45.0,65.0,23.0,17.0,18.0,29.0,41,28,W,D,L,L,L,L,W,W,W,W,32
287,2025-05-04,Lille,Marseille,1.0,1.0,D,0.0,0.0,D,49.0,66.0,32.0,43.0,24.0,23.0,18.0,20.0,56,58,W,W,W,W,W,L,L,W,W,L,32
288,2025-05-10,Stade de Reims,Saint-Étienne,0.0,2.0,A,0.0,2.0,A,32.0,35.0,43.0,74.0,17.0,14.0,22.0,35.0,33,27,L,L,D,L,W,W,W,D,L,L,33
289,2025-05-10,Auxerre,Nantes,1.0,1.0,D,1.0,0.0,H,46.0,35.0,47.0,51.0,23.0,17.0,18.0,22.0,41,32,L,L,W,D,L,D,L,L,W,W,33
290,2025-05-10,Angers SCO,Strasbourg,2.0,1.0,H,1.0,1.0,D,30.0,53.0,50.0,39.0,13.0,21.0,20.0,14.0,33,57,W,W,L,W,L,D,W,D,L,W,33
291,2025-05-10,Le Havre,Marseille,1.0,3.0,A,0.0,0.0,D,36.0,67.0,66.0,44.0,17.0,23.0,29.0,20.0,31,59,W,D,D,W,L,W,L,L,W,W,33
292,2025-05-10,Stade Rennais,Nice,2.0,0.0,H,1.0,0.0,H,47.0,60.0,46.0,39.0,21.0,35.0,22.0,16.0,38,57,L,W,L,W,W,W,W,D,L,L,33
293,2025-05-10,Montpellier,PSG,1.0,4.0,A,0.0,1.0,A,22.0,85.0,72.0,33.0,8.0,36.0,34.0,11.0,16,78,L,L,D,L,L,D,L,W,L,W,33
294,2025-05-10,Toulouse,RC Lens,1.0,1.0,D,0.0,0.0,D,40.0,37.0,40.0,38.0,15.0,19.0,16.0,16.0,38,48,W,W,D,L,L,W,L,L,L,W,33
295,2025-05-10,Brest,Lille,2.0,0.0,H,1.0,0.0,H,50.0,50.0,53.0,33.0,28.0,24.0,28.0,18.0,47,57,W,D,L,W,L,W,D,W,W,L,33
296,2025-05-10,Monaco,Olympique Lyon,2.0,0.0,H,0.0,0.0,D,61.0,63.0,37.0,44.0,23.0,22.0,18.0,17.0,58,54,W,L,D,W,D,L,W,W,L,W,33
