,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
137,2024-11-29,Mallorca,Valencia,2.0,1.0,H,1.0,1.0,10.0,13.0,10.0,21.0,3.0,7.0,4.0,10.0,18,10,L,L,L,W,D,D,W,L,L,D,14
138,2024-11-30,Barça,Las Palmas,1.0,2.0,A,0.0,0.0,40.0,16.0,12.0,22.0,19.0,7.0,7.0,10.0,33,12,L,W,W,L,W,W,W,W,W,L,14
139,2024-11-30,Alavés,Leganés,1.0,1.0,D,0.0,0.0,14.0,13.0,22.0,16.0,6.0,4.0,10.0,4.0,13,14,L,W,W,L,L,W,L,L,L,D,14
140,2024-11-30,Espanyol,Celta,3.0,1.0,H,1.0,0.0,15.0,22.0,27.0,24.0,5.0,11.0,16.0,11.0,13,18,W,D,L,D,L,W,L,L,L,L,15
141,2024-11-30,Valladolid,Atleti,0.0,5.0,A,0.0,3.0,10.0,21.0,27.0,8.0,2.0,6.0,9.0,6.0,9,29,L,W,D,W,L,W,L,L,W,W,15
142,2024-12-01,Villarreal,Girona,2.0,2.0,D,1.0,0.0,27.0,20.0,23.0,18.0,13.0,11.0,12.0,9.0,26,21,D,W,D,W,W,W,W,L,D,L,15
143,2024-12-01,Real Madrid,Getafe,2.0,0.0,H,2.0,0.0,30.0,10.0,11.0,11.0,10.0,2.0,1.0,7.0,33,13,W,W,W,L,W,L,L,D,W,D,15
144,2024-12-01,Rayo Vallecano,Athletic,1.0,2.0,A,1.0,0.0,14.0,20.0,16.0,13.0,5.0,13.0,4.0,3.0,16,23,L,W,L,D,L,D,W,D,L,W,15
145,2024-12-01,Real Sociedad,Real Betis,2.0,0.0,H,2.0,0.0,11.0,16.0,11.0,16.0,5.0,7.0,6.0,4.0,18,20,L,L,W,D,W,D,L,W,W,W,15
146,2024-12-02,Sevilla FC,Osasuna,1.0,1.0,D,0.0,0.0,13.0,19.0,18.0,22.0,7.0,11.0,9.0,8.0,18,22,W,D,L,L,L,W,W,W,L,L,15
147,2024-12-03,Mallorca,Barça,1.0,5.0,A,1.0,1.0,13.0,42.0,12.0,14.0,3.0,20.0,4.0,7.0,21,34,W,D,L,L,L,W,D,W,W,W,15
148,2024-12-04,Athletic,Real Madrid,2.0,1.0,H,0.0,0.0,20.0,30.0,13.0,11.0,13.0,10.0,3.0,1.0,23,33,W,W,D,W,D,W,D,L,W,W,15
149,2024-12-06,Celta,Mallorca,2.0,0.0,H,1.0,0.0,22.0,13.0,24.0,12.0,11.0,3.0,11.0,4.0,18,21,D,W,D,L,W,L,L,D,L,W,15
150,2024-12-07,Las Palmas,Valladolid,2.0,1.0,H,1.0,1.0,20.0,10.0,26.0,32.0,7.0,2.0,10.0,12.0,15,9,W,L,L,L,W,D,L,L,W,L,16
151,2024-12-07,Real Betis,Barça,2.0,2.0,D,0.0,1.0,16.0,43.0,18.0,16.0,7.0,20.0,6.0,7.0,20,34,L,L,L,D,D,L,D,W,W,W,16
152,2024-12-07,Valencia,Rayo Vallecano,0.0,1.0,A,0.0,1.0,13.0,15.0,23.0,16.0,7.0,6.0,12.0,4.0,10,19,L,W,L,L,L,L,W,L,D,W,16
153,2024-12-07,Girona,Real Madrid,0.0,3.0,A,0.0,1.0,22.0,31.0,20.0,13.0,11.0,10.0,10.0,1.0,22,33,D,L,W,W,W,W,W,W,L,L,16
154,2024-12-08,Leganés,Real Sociedad,0.0,3.0,A,0.0,1.0,14.0,13.0,20.0,11.0,4.0,7.0,5.0,6.0,15,21,D,W,L,L,W,W,L,W,W,L,16
155,2024-12-08,Athletic,Villarreal,2.0,0.0,H,1.0,0.0,22.0,27.0,14.0,25.0,13.0,13.0,4.0,13.0,26,26,W,L,W,D,D,D,D,W,D,W,16
156,2024-12-08,Osasuna,Alavés,2.0,2.0,D,0.0,1.0,20.0,16.0,23.0,25.0,11.0,7.0,8.0,10.0,23,14,D,D,D,L,L,L,W,W,W,L,16
157,2024-12-08,Atleti,Sevilla FC,4.0,3.0,H,1.0,2.0,26.0,14.0,8.0,19.0,9.0,7.0,6.0,9.0,32,19,W,D,W,W,W,L,W,L,L,W,16
158,2024-12-09,Getafe,Espanyol,1.0,0.0,H,1.0,0.0,10.0,15.0,13.0,28.0,2.0,5.0,9.0,17.0,13,13,L,L,W,W,L,L,L,L,D,L,16
159,2024-12-13,Valladolid,Valencia,1.0,0.0,H,1.0,0.0,10.0,13.0,32.0,23.0,2.0,7.0,12.0,12.0,9,10,L,L,L,L,D,L,L,W,L,D,16
160,2024-12-14,Espanyol,Osasuna,0.0,0.0,D,0.0,0.0,15.0,22.0,28.0,25.0,5.0,11.0,17.0,9.0,14,24,D,D,L,D,W,D,L,L,L,W,17
161,2024-12-14,Mallorca,Girona,2.0,1.0,H,1.0,1.0,16.0,22.0,18.0,23.0,5.0,11.0,6.0,11.0,24,22,L,L,W,D,W,W,L,W,L,W,17
162,2024-12-14,Sevilla FC,Celta,1.0,0.0,H,0.0,0.0,17.0,25.0,23.0,27.0,9.0,12.0,10.0,12.0,19,21,L,W,D,L,W,D,L,D,L,W,17
163,2024-12-14,Rayo Vallecano,Real Madrid,3.0,3.0,D,2.0,2.0,18.0,34.0,19.0,13.0,8.0,11.0,6.0,1.0,20,36,D,W,W,L,L,W,L,W,L,W,17
164,2024-12-15,Atleti,Getafe,1.0,0.0,H,0.0,0.0,30.0,11.0,11.0,13.0,10.0,3.0,8.0,9.0,35,16,W,W,W,L,W,W,W,L,W,L,17
165,2024-12-15,Alavés,Athletic,1.0,1.0,D,0.0,1.0,18.0,24.0,27.0,15.0,8.0,13.0,10.0,4.0,15,29,D,W,D,W,L,W,L,D,W,D,17
166,2024-12-15,Villarreal,Real Betis,1.0,2.0,A,0.0,1.0,28.0,18.0,27.0,20.0,13.0,7.0,14.0,7.0,26,21,L,D,L,L,D,L,D,D,W,D,17
167,2024-12-15,Real Sociedad,Las Palmas,0.0,0.0,D,0.0,0.0,16.0,22.0,11.0,27.0,8.0,8.0,6.0,11.0,24,18,W,W,W,W,L,L,W,W,W,L,17
168,2024-12-15,Barça,Leganés,0.0,1.0,A,0.0,1.0,48.0,14.0,17.0,23.0,21.0,4.0,8.0,6.0,37,15,W,L,L,D,D,L,L,W,W,L,17
169,2024-12-18,Villarreal,Rayo Vallecano,1.0,1.0,D,1.0,1.0,28.0,18.0,27.0,19.0,13.0,8.0,14.0,6.0,26,20,L,D,L,W,D,L,D,L,W,L,17
170,2024-12-18,Espanyol,Valencia,1.0,1.0,D,1.0,0.0,16.0,16.0,29.0,26.0,6.0,7.0,17.0,14.0,15,12,D,D,D,D,L,L,W,L,L,L,18
171,2024-12-20,Girona,Valladolid,3.0,0.0,H,2.0,0.0,23.0,12.0,25.0,34.0,12.0,4.0,12.0,13.0,22,12,L,W,L,L,D,L,W,L,W,D,18
172,2024-12-21,Getafe,Mallorca,0.0,1.0,A,0.0,0.0,11.0,16.0,14.0,20.0,3.0,5.0,9.0,7.0,16,24,L,L,W,L,L,W,W,W,L,L,18
173,2024-12-21,Celta,Real Sociedad,2.0,0.0,H,2.0,0.0,25.0,16.0,28.0,11.0,12.0,8.0,12.0,6.0,21,25,L,D,W,W,L,W,D,L,D,W,18
174,2024-12-21,Osasuna,Athletic,1.0,2.0,A,1.0,1.0,22.0,26.0,25.0,15.0,11.0,14.0,9.0,4.0,25,32,D,W,D,W,D,W,D,W,L,D,18
175,2024-12-21,Barça,Atleti,1.0,2.0,A,1.0,0.0,50.0,31.0,19.0,11.0,22.0,10.0,8.0,8.0,38,38,D,W,W,W,L,W,D,W,L,W,18
176,2024-12-22,Valencia,Alavés,2.0,2.0,D,0.0,1.0,16.0,19.0,26.0,28.0,7.0,8.0,14.0,11.0,12,16,D,D,D,D,L,D,L,L,L,L,18
177,2024-12-22,Real Madrid,Sevilla FC,4.0,2.0,H,3.0,1.0,37.0,18.0,16.0,23.0,13.0,9.0,3.0,10.0,37,22,D,W,W,L,L,D,W,W,W,L,18
178,2024-12-22,Leganés,Villarreal,2.0,5.0,A,2.0,2.0,15.0,29.0,23.0,28.0,5.0,14.0,6.0,15.0,18,27,W,D,L,L,D,L,L,D,W,D,18
179,2024-12-22,Las Palmas,Espanyol,1.0,0.0,H,0.0,0.0,22.0,16.0,27.0,29.0,8.0,6.0,11.0,17.0,19,15,D,D,W,D,W,L,L,W,W,L,18
180,2024-12-22,Real Betis,Rayo Vallecano,1.0,1.0,D,1.0,0.0,21.0,20.0,22.0,21.0,9.0,9.0,7.0,8.0,25,22,D,D,W,D,D,D,L,W,L,L,19
181,2025-01-03,Valencia,Real Madrid,1.0,2.0,A,1.0,0.0,17.0,41.0,28.0,18.0,8.0,16.0,14.0,4.0,12,40,L,W,D,D,D,W,L,L,L,W,19
182,2025-01-10,Rayo Vallecano,Celta,2.0,1.0,H,1.0,1.0,20.0,27.0,21.0,28.0,9.0,14.0,8.0,12.0,22,24,D,W,D,L,D,W,W,L,L,D,19
183,2025-01-11,Alavés,Girona,0.0,1.0,A,0.0,0.0,21.0,26.0,30.0,25.0,9.0,14.0,11.0,12.0,17,25,D,W,D,L,D,L,D,D,L,W,19
184,2025-01-11,Valladolid,Real Betis,1.0,0.0,H,0.0,0.0,12.0,21.0,37.0,22.0,4.0,9.0,15.0,7.0,12,25,L,D,W,W,L,D,L,L,L,L,19
185,2025-01-11,Espanyol,Leganés,1.0,1.0,D,1.0,1.0,16.0,17.0,30.0,28.0,6.0,7.0,17.0,8.0,15,18,L,L,D,W,D,L,L,D,W,L,19
186,2025-01-11,Sevilla FC,Valencia,1.0,1.0,D,0.0,0.0,20.0,17.0,27.0,28.0,10.0,8.0,13.0,14.0,22,12,L,L,W,D,L,D,D,L,W,L,19
187,2025-01-12,Las Palmas,Getafe,1.0,2.0,A,0.0,0.0,23.0,11.0,27.0,15.0,8.0,3.0,11.0,9.0,22,16,W,L,D,L,W,W,W,L,L,W,19
188,2025-01-12,Atleti,Osasuna,1.0,0.0,H,0.0,0.0,33.0,23.0,12.0,27.0,10.0,12.0,9.0,10.0,41,25,W,L,W,D,W,D,W,D,W,D,19
189,2025-01-13,Real Sociedad,Villarreal,1.0,0.0,H,0.0,0.0,16.0,34.0,13.0,30.0,8.0,16.0,8.0,17.0,25,30,L,W,D,D,W,L,W,L,L,D,19
190,2025-01-17,Espanyol,Valladolid,2.0,1.0,H,1.0,0.0,17.0,13.0,31.0,37.0,7.0,4.0,18.0,15.0,16,15,D,W,L,L,D,W,D,L,L,L,20
191,2025-01-18,Girona,Sevilla FC,1.0,2.0,A,1.0,0.0,27.0,21.0,25.0,28.0,14.0,10.0,12.0,13.0,28,23,W,D,W,L,L,W,L,L,D,D,20
192,2025-01-18,Leganés,Atleti,1.0,0.0,H,0.0,0.0,18.0,34.0,29.0,12.0,8.0,10.0,9.0,9.0,19,44,D,W,L,W,W,W,L,W,D,W,20
193,2025-01-18,Real Betis,Alavés,1.0,3.0,A,1.0,1.0,21.0,21.0,23.0,31.0,9.0,9.0,7.0,11.0,25,17,L,L,D,D,W,D,D,D,L,D,20
194,2025-01-18,Getafe,Barça,1.0,1.0,D,1.0,1.0,13.0,51.0,16.0,22.0,3.0,23.0,9.0,9.0,19,38,W,L,L,L,L,D,W,W,L,L,20
195,2025-01-19,Celta,Athletic,1.0,2.0,A,0.0,0.0,28.0,29.0,30.0,17.0,15.0,16.0,13.0,5.0,24,36,L,W,W,D,L,W,W,W,L,W,20
196,2025-01-19,Real Madrid,Las Palmas,4.0,1.0,H,3.0,1.0,43.0,24.0,19.0,29.0,16.0,8.0,5.0,11.0,43,22,W,L,W,W,D,D,W,W,L,W,20
197,2025-01-19,Osasuna,Rayo Vallecano,1.0,1.0,D,0.0,1.0,23.0,22.0,28.0,22.0,12.0,10.0,10.0,9.0,25,25,L,W,L,D,D,D,D,D,D,W,20
198,2025-01-19,Valencia,Real Sociedad,1.0,0.0,H,1.0,0.0,18.0,17.0,29.0,13.0,8.0,8.0,14.0,8.0,13,28,D,W,L,L,D,D,D,W,L,W,20
199,2025-01-20,Villarreal,Mallorca,4.0,0.0,H,4.0,0.0,34.0,19.0,31.0,21.0,16.0,6.0,17.0,8.0,30,30,L,W,W,W,D,L,L,L,L,W,20
200,2025-01-24,Las Palmas,Osasuna,1.0,1.0,D,0.0,0.0,25.0,24.0,33.0,29.0,9.0,12.0,14.0,11.0,22,26,L,D,L,L,W,L,D,D,W,D,21
201,2025-01-25,Mallorca,Real Betis,0.0,1.0,A,0.0,0.0,19.0,22.0,25.0,26.0,6.0,10.0,12.0,8.0,30,25,L,L,W,L,W,D,L,W,L,D,21
202,2025-01-25,Atleti,Villarreal,1.0,1.0,D,0.0,1.0,34.0,38.0,13.0,31.0,10.0,20.0,9.0,17.0,44,33,L,W,W,L,W,W,W,D,W,L,21
203,2025-01-25,Sevilla FC,Espanyol,1.0,1.0,D,0.0,1.0,23.0,19.0,29.0,32.0,10.0,8.0,14.0,18.0,26,19,W,W,D,D,L,L,W,D,L,D,21
204,2025-01-25,Valladolid,Real Madrid,0.0,3.0,A,0.0,1.0,14.0,47.0,39.0,20.0,4.0,19.0,16.0,6.0,15,46,L,W,W,W,L,W,W,D,L,W,21
205,2025-01-26,Rayo Vallecano,Girona,2.0,1.0,H,0.0,0.0,23.0,28.0,23.0,27.0,11.0,15.0,9.0,12.0,26,28,D,L,W,W,D,W,D,L,D,L,21
206,2025-01-26,Real Sociedad,Getafe,0.0,3.0,A,0.0,0.0,17.0,14.0,14.0,17.0,8.0,4.0,9.0,10.0,28,20,L,D,W,W,L,L,D,L,W,W,21
207,2025-01-26,Athletic,Leganés,0.0,0.0,D,0.0,0.0,31.0,19.0,18.0,29.0,16.0,8.0,5.0,9.0,39,22,W,W,W,D,D,L,W,W,W,L,21
208,2025-01-26,Barça,Valencia,7.0,1.0,H,5.0,0.0,52.0,19.0,23.0,29.0,24.0,9.0,10.0,14.0,39,16,D,W,L,D,L,L,D,D,W,D,21
209,2025-01-27,Alavés,Celta,1.0,1.0,D,1.0,0.0,24.0,29.0,32.0,32.0,10.0,15.0,12.0,13.0,20,24,W,L,L,L,D,W,D,L,D,W,21
210,2025-01-31,Leganés,Rayo Vallecano,0.0,1.0,A,0.0,0.0,19.0,25.0,29.0,24.0,8.0,11.0,9.0,9.0,23,29,D,W,W,D,D,W,L,D,W,D,22
211,2025-02-01,Getafe,Sevilla FC,0.0,0.0,D,0.0,0.0,17.0,24.0,17.0,30.0,4.0,10.0,10.0,15.0,23,27,W,D,D,W,W,D,L,L,L,W,22
212,2025-02-01,Villarreal,Valladolid,5.0,1.0,H,1.0,0.0,39.0,14.0,32.0,42.0,21.0,4.0,17.0,17.0,34,15,D,L,W,L,L,W,W,L,D,W,22
213,2025-02-01,Atleti,Mallorca,2.0,0.0,H,1.0,0.0,35.0,19.0,14.0,26.0,10.0,6.0,10.0,12.0,45,30,D,L,L,L,W,W,W,W,W,L,22
214,2025-02-01,Espanyol,Real Madrid,1.0,0.0,H,0.0,0.0,20.0,50.0,33.0,20.0,9.0,20.0,18.0,6.0,20,49,D,W,W,W,D,W,L,W,D,D,22
215,2025-02-02,Barça,Alavés,1.0,0.0,H,0.0,0.0,59.0,25.0,24.0,33.0,29.0,11.0,10.0,12.0,42,21,W,D,D,W,L,L,L,D,D,D,22
216,2025-02-02,Valencia,Celta,2.0,1.0,H,1.0,0.0,20.0,30.0,36.0,33.0,9.0,15.0,19.0,14.0,16,25,L,D,W,L,D,L,L,W,D,L,22
217,2025-02-02,Osasuna,Real Sociedad,2.0,1.0,H,1.0,0.0,25.0,17.0,30.0,17.0,12.0,8.0,11.0,9.0,27,28,D,L,D,L,L,W,L,L,D,D,22
218,2025-02-02,Real Betis,Athletic,2.0,2.0,D,2.0,1.0,23.0,31.0,26.0,18.0,10.0,16.0,8.0,5.0,28,40,W,D,L,W,L,W,D,D,W,W,22
219,2025-02-03,Girona,Las Palmas,2.0,1.0,H,1.0,0.0,29.0,26.0,29.0,34.0,15.0,9.0,12.0,14.0,28,23,L,D,L,L,W,L,W,W,L,D,22
220,2025-02-07,Rayo Vallecano,Valladolid,1.0,0.0,H,0.0,0.0,26.0,15.0,24.0,47.0,11.0,4.0,9.0,18.0,32,15,W,L,W,L,D,L,W,W,D,L,23
221,2025-02-08,Celta,Real Betis,3.0,2.0,H,0.0,2.0,31.0,25.0,35.0,28.0,15.0,12.0,15.0,9.0,25,29,L,D,D,W,L,L,L,L,W,D,23
222,2025-02-08,Athletic,Girona,3.0,0.0,H,2.0,0.0,33.0,31.0,20.0,30.0,17.0,16.0,7.0,12.0,41,31,D,W,D,L,W,L,W,W,D,W,23
223,2025-02-08,Las Palmas,Villarreal,1.0,2.0,A,0.0,0.0,27.0,44.0,36.0,33.0,9.0,22.0,15.0,17.0,23,37,L,W,D,D,L,W,L,L,W,W,23
224,2025-02-08,Real Madrid,Atleti,1.0,1.0,D,0.0,1.0,50.0,37.0,21.0,14.0,20.0,11.0,6.0,10.0,49,48,L,W,W,D,W,L,W,W,W,W,23
225,2025-02-09,Alavés,Getafe,0.0,1.0,A,0.0,1.0,25.0,17.0,34.0,17.0,11.0,4.0,12.0,10.0,21,24,L,D,D,W,W,D,L,W,D,L,23
226,2025-02-09,Valencia,Leganés,2.0,0.0,H,2.0,0.0,22.0,19.0,37.0,30.0,10.0,8.0,19.0,9.0,19,23,W,L,L,D,W,W,D,D,L,L,23
227,2025-02-09,Real Sociedad,Espanyol,2.0,1.0,H,1.0,0.0,18.0,21.0,19.0,33.0,8.0,9.0,10.0,18.0,28,23,L,W,L,D,L,W,W,D,L,L,23
228,2025-02-09,Sevilla FC,Barça,1.0,4.0,A,1.0,1.0,24.0,60.0,30.0,24.0,10.0,29.0,15.0,10.0,28,45,D,W,D,W,W,D,D,L,L,L,23
229,2025-02-10,Mallorca,Osasuna,1.0,1.0,D,0.0,0.0,19.0,27.0,28.0,31.0,6.0,13.0,13.0,11.0,30,30,L,W,L,D,L,D,W,L,W,L,23
230,2025-02-14,Girona,Getafe,1.0,2.0,A,0.0,1.0,31.0,18.0,33.0,17.0,16.0,5.0,14.0,10.0,31,27,L,W,W,D,L,W,L,D,W,W,24
231,2025-02-15,Leganés,Alavés,3.0,3.0,D,2.0,1.0,19.0,25.0,32.0,35.0,8.0,11.0,11.0,13.0,23,21,L,L,L,L,D,D,W,W,D,L,24
232,2025-02-15,Osasuna,Real Madrid,1.0,1.0,D,0.0,1.0,28.0,51.0,32.0,22.0,13.0,20.0,11.0,7.0,31,50,D,D,W,L,D,W,D,W,L,W,24
233,2025-02-15,Atleti,Celta,1.0,1.0,D,0.0,0.0,38.0,34.0,15.0,37.0,12.0,15.0,10.0,17.0,49,28,D,W,W,L,D,D,L,L,W,L,24
234,2025-02-15,Villarreal,Valencia,1.0,1.0,D,1.0,0.0,46.0,24.0,34.0,37.0,22.0,12.0,17.0,19.0,40,22,W,W,W,W,D,L,W,W,L,D,24
235,2025-02-16,Espanyol,Athletic,1.0,1.0,D,0.0,0.0,22.0,36.0,35.0,20.0,9.0,19.0,19.0,7.0,23,44,L,W,W,D,D,D,W,W,D,W,24
236,2025-02-16,Valladolid,Sevilla FC,0.0,4.0,A,0.0,2.0,15.0,25.0,48.0,34.0,4.0,11.0,18.0,16.0,15,28,L,L,L,D,L,D,L,W,W,D,24
237,2025-02-16,Mallorca,Las Palmas,3.0,1.0,H,3.0,0.0,20.0,28.0,29.0,38.0,6.0,9.0,13.0,15.0,31,23,D,L,L,L,L,D,L,L,W,L,24
238,2025-02-16,Real Betis,Real Sociedad,3.0,0.0,H,0.0,0.0,27.0,20.0,31.0,20.0,14.0,9.0,9.0,10.0,29,31,L,W,D,L,W,L,L,L,L,W,24
239,2025-02-17,Barça,Rayo Vallecano,1.0,0.0,H,1.0,0.0,64.0,27.0,25.0,24.0,30.0,11.0,11.0,9.0,48,35,W,W,W,W,W,W,D,D,L,W,24
240,2025-02-21,Celta,Osasuna,1.0,0.0,H,0.0,0.0,35.0,29.0,38.0,33.0,15.0,13.0,17.0,12.0,29,32,D,D,W,D,L,W,D,D,L,D,25
241,2025-02-22,Alavés,Espanyol,0.0,1.0,A,0.0,0.0,28.0,23.0,38.0,36.0,12.0,9.0,15.0,19.0,22,24,D,D,L,L,L,W,D,D,W,W,25
242,2025-02-22,Rayo Vallecano,Villarreal,0.0,1.0,A,0.0,0.0,27.0,47.0,25.0,35.0,11.0,23.0,10.0,17.0,35,41,L,D,W,W,W,W,W,D,D,W,25
243,2025-02-22,Valencia,Atleti,0.0,3.0,A,0.0,2.0,25.0,39.0,38.0,16.0,12.0,12.0,20.0,10.0,23,50,D,D,W,D,W,W,L,D,W,L,25
244,2025-02-22,Las Palmas,Barça,0.0,2.0,A,0.0,0.0,29.0,65.0,41.0,25.0,9.0,31.0,18.0,11.0,23,51,L,W,L,W,L,W,D,W,L,D,25
245,2025-02-23,Athletic,Valladolid,7.0,1.0,H,4.0,0.0,37.0,15.0,21.0,52.0,19.0,4.0,7.0,20.0,45,15,D,L,W,L,D,L,D,L,W,L,25
246,2025-02-23,Real Madrid,Girona,2.0,0.0,H,1.0,0.0,52.0,32.0,23.0,35.0,21.0,16.0,7.0,15.0,51,31,D,L,D,L,L,W,W,L,W,L,25
247,2025-02-23,Getafe,Real Betis,1.0,2.0,A,0.0,1.0,20.0,30.0,18.0,31.0,6.0,14.0,10.0,9.0,30,32,W,W,W,L,D,D,W,W,D,L,25
248,2025-02-23,Real Sociedad,Leganés,3.0,0.0,H,1.0,0.0,20.0,22.0,23.0,35.0,9.0,10.0,10.0,12.0,31,24,L,D,W,L,L,L,L,D,L,W,25
249,2025-02-24,Sevilla FC,Mallorca,1.0,1.0,D,1.0,0.0,29.0,23.0,34.0,30.0,13.0,9.0,16.0,13.0,31,34,W,W,L,D,D,L,D,L,W,L,25
250,2025-02-28,Valladolid,Las Palmas,1.0,1.0,D,0.0,1.0,16.0,29.0,59.0,43.0,4.0,9.0,24.0,18.0,15,23,L,L,L,L,L,L,L,L,L,D,26
251,2025-03-01,Girona,Celta,2.0,2.0,D,1.0,1.0,32.0,36.0,37.0,38.0,16.0,15.0,16.0,17.0,31,32,L,W,L,D,L,W,W,L,L,D,26
252,2025-03-01,Rayo Vallecano,Sevilla FC,1.0,1.0,D,0.0,0.0,27.0,30.0,26.0,35.0,11.0,14.0,10.0,16.0,35,32,L,D,L,W,W,L,W,D,W,D,26
253,2025-03-01,Real Betis,Real Madrid,2.0,1.0,H,1.0,1.0,32.0,54.0,32.0,23.0,15.0,22.0,9.0,7.0,35,54,W,W,W,D,L,D,D,L,W,W,26
254,2025-03-01,Atleti,Athletic,1.0,0.0,H,0.0,0.0,42.0,44.0,16.0,22.0,14.0,23.0,10.0,7.0,53,48,W,W,D,D,D,W,W,D,D,D,26
255,2025-03-02,Leganés,Getafe,1.0,0.0,H,0.0,0.0,22.0,21.0,38.0,20.0,10.0,6.0,13.0,11.0,24,30,L,L,D,W,L,W,L,D,D,W,26
256,2025-03-02,Barça,Real Sociedad,4.0,0.0,H,2.0,0.0,67.0,23.0,25.0,23.0,31.0,10.0,11.0,10.0,54,34,W,W,W,L,W,W,W,L,W,L,26
257,2025-03-02,Mallorca,Alavés,1.0,1.0,D,1.0,0.0,24.0,28.0,31.0,39.0,9.0,12.0,14.0,15.0,35,22,D,L,W,D,D,L,L,L,L,D,26
258,2025-03-02,Osasuna,Valencia,3.0,3.0,D,3.0,2.0,29.0,25.0,34.0,41.0,13.0,12.0,12.0,22.0,32,23,L,L,D,D,D,W,W,W,D,L,26
259,2025-03-08,Celta,Leganés,2.0,1.0,H,2.0,1.0,36.0,22.0,38.0,38.0,15.0,10.0,17.0,13.0,32,24,W,L,D,D,W,L,L,L,D,D,26
260,2025-03-08,Alavés,Villarreal,1.0,0.0,H,1.0,0.0,29.0,48.0,40.0,36.0,12.0,23.0,16.0,18.0,23,44,D,L,L,W,D,D,L,W,L,W,27
261,2025-03-08,Valencia,Valladolid,2.0,1.0,H,1.0,1.0,28.0,17.0,44.0,60.0,14.0,4.0,25.0,25.0,24,16,D,D,L,L,D,L,W,L,W,L,27
262,2025-03-09,Getafe,Atleti,2.0,1.0,H,0.0,0.0,21.0,43.0,21.0,16.0,6.0,14.0,11.0,10.0,30,56,L,W,L,W,W,D,W,D,D,W,27
263,2025-03-09,Real Madrid,Rayo Vallecano,2.0,1.0,H,2.0,1.0,55.0,28.0,25.0,27.0,23.0,11.0,8.0,10.0,54,36,L,D,W,L,D,L,D,W,L,W,27
264,2025-03-09,Athletic,Mallorca,1.0,1.0,D,0.0,0.0,44.0,25.0,23.0,32.0,23.0,10.0,7.0,14.0,48,36,L,D,W,D,D,W,W,D,D,L,27
265,2025-03-09,Real Betis,Las Palmas,1.0,0.0,H,0.0,0.0,34.0,30.0,33.0,44.0,16.0,10.0,10.0,18.0,38,24,W,D,W,L,W,L,L,L,D,L,27
266,2025-03-09,Real Sociedad,Sevilla FC,0.0,1.0,A,0.0,0.0,23.0,31.0,27.0,36.0,10.0,14.0,12.0,16.0,34,33,L,D,W,D,L,W,W,L,L,D,27
267,2025-03-10,Espanyol,Girona,1.0,1.0,D,0.0,0.0,25.0,34.0,37.0,39.0,9.0,17.0,19.0,17.0,28,32,D,D,W,L,D,L,L,L,W,W,27
268,2025-03-14,Las Palmas,Alavés,2.0,2.0,D,0.0,1.0,30.0,29.0,44.0,40.0,10.0,12.0,18.0,16.0,24,23,D,D,L,L,L,D,L,L,L,L,27
269,2025-03-15,Valladolid,Celta,0.0,1.0,A,0.0,0.0,17.0,38.0,60.0,40.0,4.0,16.0,25.0,18.0,16,33,D,D,L,W,L,D,L,W,L,L,27
270,2025-03-15,Mallorca,Espanyol,2.0,1.0,H,0.0,0.0,26.0,26.0,33.0,39.0,10.0,9.0,14.0,19.0,37,28,D,L,D,D,D,W,W,D,D,L,28
271,2025-03-15,Villarreal,Real Madrid,1.0,2.0,A,1.0,2.0,49.0,57.0,38.0,26.0,24.0,25.0,20.0,9.0,44,57,L,W,L,L,W,W,D,D,W,D,28
272,2025-03-15,Girona,Valencia,1.0,1.0,D,0.0,0.0,35.0,30.0,40.0,45.0,17.0,15.0,17.0,26.0,33,27,D,W,D,D,L,L,L,D,L,W,28
273,2025-03-16,Leganés,Real Betis,2.0,3.0,A,2.0,0.0,24.0,35.0,40.0,33.0,11.0,16.0,15.0,10.0,27,41,L,W,W,W,L,W,D,W,L,L,28
274,2025-03-16,Sevilla FC,Athletic,0.0,1.0,A,0.0,0.0,32.0,45.0,36.0,24.0,14.0,23.0,16.0,7.0,36,49,W,D,D,L,D,W,W,D,L,W,28
275,2025-03-16,Osasuna,Getafe,1.0,2.0,A,1.0,0.0,33.0,23.0,39.0,22.0,17.0,6.0,14.0,11.0,33,33,L,W,D,L,L,L,D,W,D,W,28
276,2025-03-16,Rayo Vallecano,Real Sociedad,2.0,2.0,D,0.0,1.0,29.0,23.0,29.0,28.0,12.0,10.0,12.0,12.0,36,34,L,L,D,L,L,W,L,L,W,W,28
277,2025-03-16,Atleti,Barça,2.0,4.0,A,1.0,0.0,44.0,75.0,18.0,27.0,14.0,33.0,10.0,12.0,56,60,L,W,W,W,W,W,D,W,D,W,28
278,2025-03-27,Barça,Osasuna,3.0,0.0,H,2.0,0.0,75.0,33.0,27.0,39.0,33.0,17.0,12.0,14.0,60,33,W,L,W,D,W,L,W,D,W,D,28
279,2025-03-29,Real Sociedad,Valladolid,2.0,1.0,H,1.0,0.0,23.0,18.0,28.0,62.0,10.0,5.0,12.0,26.0,34,16,L,L,L,D,W,L,L,L,W,L,28
