,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,HHGD,AHGD,DiffPts,DiffFormPts
75,2024-10-26,Lens,Lille,-1.173192079243516,0.48800613463342474,2,-0.8110365095235971,-0.8033241300464922,0,-0.7980611045216687,-0.5297640108460627,-1.178513024131866,-0.8958211840320331,-0.5044083146549017,-0.5068913365859132,-1.0942450306171516,-0.5060540388632165,0.661888168147317,0.6268990847824583,W,D,D,W,D,W,D,D,D,L,0.24749760011301025,0.49579886638384024,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.6480237534847496,0.622439002483738,0.9166593443995507,-0.011139269072728516,0.03933868429440588,-0.1943060098842045
76,2024-10-27,Lyon,Auxerre,0.32048173872018004,0.48800613463342474,0,0.4125503632258759,-0.8033241300464922,1,-0.4520578681758953,-0.6636801433698617,-0.619127892422992,-0.33055233173258153,-0.8022602832633391,-0.5068913365859132,-0.8011737602312341,-0.5060540388632165,0.4656185710674747,-0.3756359025466001,W,W,W,L,W,W,L,L,D,L,1.041721456213367,-0.05252106635422032,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.27137656252289205,-0.6592965862659232,0.011407753272317276,-0.011139269072728516,0.6795849663504351,1.0146326977207842
77,2024-10-27,Montpellier,Toulouse,-1.173192079243516,1.2992774794698825,2,-0.8110365095235971,2.9185858925949475,2,-0.8672617517908233,-0.9315124084174595,0.35979608806753716,-0.6838453644197388,-0.9511862675675578,-1.085878815137,0.5176469565053946,-0.6528097101335493,-1.3008078026511058,-0.9771568949440352,L,D,L,L,L,L,W,L,L,W,-0.811467541354132,-0.600840999092281,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-2.239604710556158,-0.531123027390957,-2.2517212245457663,-0.6959857878969222,-0.28078445673360874,-0.1943060098842045
78,2024-10-27,Nice,Monaco,0.32048173872018004,-0.323265210203033,1,0.4125503632258759,0.4373125441673211,0,-0.31365657363758603,-0.4628059445841633,-0.898820458277429,-1.178455610181759,0.09129562256197313,-0.3621444669481415,-1.0942450306171516,-0.9463210526742148,-0.12319022017205201,1.8299410695773284,D,D,D,W,D,W,W,W,L,W,-0.017243685253775332,1.8665986982289917,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,4.36771371279335,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,1.024670944446607,1.2633067968585685,1.8219109355267842,0.9019894226928632,-1.5612770208456674,-1.645032459010191
79,2024-10-27,Strasbourg,Nantes,1.0673186477020282,-0.323265210203033,1,0.4125503632258759,-0.8033241300464922,1,-0.31365657363758603,-0.7306382096317611,-0.33943532656855513,-0.8251625774946016,-0.355482330350683,-0.5068913365859132,-0.5081024898453167,-0.7995653814038821,-0.12319022017205201,-0.17512890508078838,L,D,D,L,W,D,D,D,D,L,-0.017243685253775332,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.02027843521498709,0.10974476698387355,0.23772065105412565,0.4454250768100674,0.03933868429440588,0.7728449561997865
80,2024-10-27,Marseille,Paris SG,-1.173192079243516,1.2992774794698825,2,-0.8110365095235971,2.9185858925949475,2,0.032346662708187326,0.27373278429673076,-0.898820458277429,-0.8958211840320331,0.09129562256197313,-0.21739759731036978,-1.0942450306171516,-0.9463210526742148,1.2506969593868438,1.8299410695773284,W,W,D,D,L,W,W,D,W,W,1.041721456213367,1.3182787654909311,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,1.6524162627163694,2.1605217089833313,1.8219109355267842,1.1302715956342613,-0.44084602724761607,-0.1943060098842045
81,2024-11-01,Monaco,Angers,-1.173192079243516,-0.323265210203033,2,-0.8110365095235971,0.4373125441673211,2,-0.3828572209067407,-0.7306382096317611,-1.0386667412046475,-0.33055233173258153,-0.20655634604646428,-0.7963850758614566,-0.8011737602312341,-0.06578702505221824,1.446966556466686,-0.9170047957042917,L,W,D,D,W,D,W,L,W,D,1.041721456213367,-0.05252106635422032,4.200340122282616,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,1.0372258508120022,-0.7105660098159096,0.8261341852868275,-1.0384090473090193,1.9120590593082916,0.9179176011123853
82,2024-11-01,Lille,Lyon,-0.426355170261668,-0.323265210203033,0,0.4125503632258759,-0.8033241300464922,1,-0.3828572209067407,-0.3288898120603644,-0.898820458277429,-0.4718695448074444,-0.5044083146549017,-0.6516382062236848,-0.5081024898453167,-0.7995653814038821,0.9170386443511118,0.34618928833032175,W,D,D,W,W,W,W,W,D,L,1.3064627415801526,1.0441187991219008,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.8112375362348878,0.21228361408384647,0.011407753272317276,0.19431468657452963,0.4715049246822256,0.26509069900569127
83,2024-11-02,Paris SG,Lens,-0.426355170261668,-1.1345365550394908,1,0.4125503632258759,-0.8033241300464922,1,0.51675119359227,-0.7975962758936606,-0.898820458277429,-1.037138397106896,0.24022160686619182,-0.5068913365859132,-0.9477093954241929,-1.0930767239445476,1.9768944685822598,0.34618928833032175,W,L,W,W,D,D,W,D,D,D,1.3064627415801526,-0.05252106635422032,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,2.2801615809861318,0.32763981707131595,1.6408606173013378,0.8106765535163042,1.3358374054578652,1.1355265684812832
84,2024-11-02,Brest,Nice,-1.173192079243516,-0.323265210203033,2,-0.8110365095235971,0.4373125441673211,2,-0.52125851544505,-0.19497367953656544,-0.40935846803216436,-0.8251625774946016,-0.20655634604646428,0.2168430116029453,-0.06849558426644041,-0.9463210526742148,0.21046809486367982,0.16573299061109145,W,W,D,D,W,D,L,D,W,W,1.041721456213367,0.7699588327528706,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.20570987936212742,1.019777034996133,-0.19227385473131028,1.6324923761053367,0.03933868429440588,0.26509069900569127
85,2024-11-02,St Etienne,Strasbourg,0.32048173872018004,-1.1345365550394908,1,-0.8110365095235971,-0.8033241300464922,0,-0.8672617517908233,-0.12801561327466598,0.21994980514031873,-0.2598937251951501,-0.9511862675675578,-0.21739759731036978,0.5176469565053946,-0.5060540388632165,-0.8493877293674685,0.16573299061109145,L,W,L,L,W,D,D,W,L,D,-0.5467262559873465,0.49579886638384024,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.787628081401929,0.21228361408384647,-2.025408326763958,0.3997686422217878,-0.8249937964812336,-0.8229541378387987
86,2024-11-03,Toulouse,Reims,-0.426355170261668,-1.1345365550394908,1,-0.8110365095235971,-0.8033241300464922,0,-0.728860457252514,-0.3288898120603644,-0.6890510338866013,-0.4718695448074444,-0.6533342989591203,-0.21739759731036978,-0.6546381250382755,-0.21254269632255102,-0.4961024546237524,0.34618928833032175,W,L,D,L,L,W,L,W,L,D,-0.5467262559873465,0.22163890001481,-0.23807595834800252,-0.12475657231036107,3.296003089142418,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.09271572207357016,0.21228361408384647,0.011407753272317276,-0.011139269072728516,-0.6809383830186271,-0.6053451704699006
87,2024-11-03,Auxerre,Rennes,1.8141555566838763,-1.1345365550394908,1,1.636137235975349,-0.8033241300464922,1,-0.52125851544505,-0.5297640108460627,-0.19958904364133667,-0.6131867578823074,-0.5044083146549017,-0.3621444669481415,-0.3615668546523579,-0.6528097101335493,-0.3194598172518944,-0.19517960482736949,D,W,W,D,L,L,W,L,L,D,0.24749760011301025,-0.3266810327232506,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.5446923512277991,0.09692741109637695,-0.19227385473131028,0.3997686422217878,-0.10471672916820071,0.4826996663745892
88,2024-11-03,Le Havre,Montpellier,-0.426355170261668,-1.1345365550394908,1,-0.8110365095235971,-0.8033241300464922,0,-0.9364623990599781,-0.86455434215556,-0.05974276071411821,0.5880095532540273,-1.1001122518717765,-0.9411319454992283,-0.3615668546523579,0.9615026738401111,-1.0260303667393267,-1.4583736888619832,L,L,L,L,L,L,L,L,L,W,-1.6056913974544889,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,3.296003089142418,6.519202405202648,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.448645609536257,-2.440909054627952,-1.0070002867458205,-2.6820406924870843,0.32744951121961907,-0.6053451704699006
89,2024-11-03,Nantes,Marseille,-0.426355170261668,0.48800613463342474,2,0.4125503632258759,0.4373125441673211,0,-0.6596598099833594,0.0059005192491329225,-0.619127892422992,-0.6838453644197388,-0.5044083146549017,0.07209614196517361,-0.6546381250382755,-0.6528097101335493,-0.3194598172518944,0.8875581814880134,L,L,D,W,L,D,D,L,D,W,-0.811467541354132,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.09271572207357016,1.1351332379836023,0.21508936127594483,1.0161305091635622,-0.9690492099438403,-0.8229541378387987
90,2024-11-08,Marseille,Auxerre,-0.426355170261668,1.2992774794698825,2,-0.8110365095235971,2.9185858925949475,2,0.17074795724649666,-0.2619317457984649,-0.619127892422992,-0.18923511865771864,0.24022160686619182,-0.21739759731036978,-0.5081024898453167,-0.35929836759288375,1.1257981248814894,-0.04753354305709002,W,W,L,D,W,W,D,L,L,W,0.24749760011301025,1.0441187991219008,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,1.1502200081005596,-0.12329806733424666,0.9372332441978969,0.17563705424296072,0.9560549517837205,-0.545997270278383
91,2024-11-09,Strasbourg,Monaco,-0.426355170261668,1.2992774794698825,2,0.4125503632258759,-0.8033241300464922,1,-0.10605463183012201,-0.3958478783222638,-0.12966590217772744,-0.9664797905694645,-0.20655634604646428,-0.21739759731036978,-0.5081024898453167,-0.6528097101335493,0.0017086143333021704,1.1008247151561947,L,L,W,L,L,D,D,W,W,W,0.24749760011301025,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.02027843521498709,0.8205254116541402,0.38173794964254915,0.5491897008743392,-0.8773775831949088,0.04748173163679326
92,2024-11-09,Lens,Nantes,1.0673186477020282,0.48800613463342474,1,0.4125503632258759,0.4373125441673211,0,-0.7980611045216687,-0.5967220771079622,-0.9687435997410382,-0.4718695448074444,-0.5044083146549017,-0.3621444669481415,-0.9477093954241929,-0.5060540388632165,0.16229283012590026,-0.5396870822913552,L,L,L,L,W,D,D,L,D,D,-0.2819849706205609,-1.1491609318303415,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.22572235755781844,-0.22816734277740075,0.566903047827665,0.17563705424296072,0.5631765514311571,0.6409607335519696
93,2024-11-09,Angers,Paris SG,0.32048173872018004,2.1105488243063406,2,-0.8110365095235971,4.159222566808761,2,-0.6596598099833594,0.5415650493443286,-0.33943532656855513,-0.8958211840320331,-0.6533342989591203,0.361589881240717,-0.06849558426644041,-0.9463210526742148,-0.48004403304449267,2.085131793624725,W,W,W,W,D,W,D,D,L,W,0.5122388854797958,1.8665986982289917,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.49333137064209126,2.1838259924151435,-0.7292526394681466,1.6698476407684746,-2.0560127842525993,-0.9416499382218338
94,2024-11-10,Nice,Lille,0.32048173872018004,0.48800613463342474,0,-0.8110365095235971,0.4373125441673211,2,-0.10605463183012201,-0.3288898120603644,-0.8288973168138197,-0.8251625774946016,0.38914759117041053,-0.3621444669481415,-0.9477093954241929,-0.5060540388632165,0.4834612617110968,0.7727223556666851,W,D,W,W,D,D,D,W,D,W,0.7769801708465814,1.3182787654909311,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,1.0474980469291437,0.715656136210986,1.677893636938361,0.17563705424296072,-0.22258024927396977,-0.34817093630665763
95,2024-11-10,Le Havre,Reims,-1.173192079243516,1.2992774794698825,2,-0.8110365095235971,1.6779492183811342,2,-0.8672617517908233,-0.3288898120603644,-0.05974276071411821,-0.401210938270013,-1.1001122518717765,-0.21739759731036978,-0.3615668546523579,-0.21254269632255102,-0.6406282488370907,0.11651763668766485,W,L,L,L,L,L,L,W,L,W,-0.811467541354132,-0.05252106635422032,-0.23807595834800252,-0.12475657231036107,3.296003089142418,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.2123850988420009,0.08644048355206153,-0.9144177376532624,-0.011139269072728516,-0.6154586496265332,-0.545997270278383
96,2024-11-10,Montpellier,Brest,1.0673186477020282,-0.323265210203033,1,1.636137235975349,-0.8033241300464922,1,-0.8672617517908233,-0.5297640108460627,0.6394886539219741,-0.33055233173258153,-0.9511862675675578,-0.21739759731036978,0.9572538620842708,0.08096864621811453,-1.443549327800082,-0.04753354305709002,L,L,L,W,L,D,L,W,L,L,-1.6056913974544889,0.22163890001481,-0.23807595834800252,-0.12475657231036107,3.296003089142418,6.519202405202648,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-2.239604710556158,-0.3330366182205548,-2.39573852313419,-0.38469191570410693,-1.1392965167632845,-1.3373026061652846
97,2024-11-10,Rennes,Toulouse,-1.173192079243516,0.48800613463342474,2,-0.8110365095235971,1.6779492183811342,2,-0.52125851544505,-0.6636801433698617,-0.33943532656855513,-0.6838453644197388,-0.355482330350683,-0.6516382062236848,-0.3615668546523579,-0.6528097101335493,-0.3194598172518944,-0.2115847228018453,L,W,W,W,D,D,L,L,L,L,-0.5467262559873465,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.2878874482992599,-0.018428791891092557,0.011407753272317276,-0.011139269072728516,-0.09162078248978194,-0.545997270278383
98,2024-11-10,Lyon,St Etienne,-0.426355170261668,-1.1345365550394908,1,0.4125503632258759,-0.8033241300464922,1,-0.24445592636843136,-0.7306382096317611,-0.40935846803216436,0.23471652056687003,-0.6533342989591203,-0.9411319454992283,-0.6546381250382755,0.5212356600291128,0.3228770459184983,-0.5396870822913552,D,W,D,L,W,L,W,W,W,D,1.3064627415801526,0.22163890001481,4.200340122282616,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.22572235755781844,-1.48659864809525,0.011407753272317276,-1.8789025022296209,0.6941360182153449,0.838787067523695
99,2024-11-22,Monaco,Brest,1.0673186477020282,0.48800613463342474,1,1.636137235975349,-0.8033241300464922,1,-0.17525527909927668,-0.4628059445841633,-0.898820458277429,-0.11857651212028719,-0.20655634604646428,-0.21739759731036978,-0.5081024898453167,0.3744799887587801,1.2997643586568044,-0.22525565444724152,W,L,L,L,L,W,D,D,W,W,0.24749760011301025,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.9618964126196309,-0.49907963767221547,0.3508770999450298,-0.6959857878969222,1.2398004631494608,0.04748173163679326
100,2024-11-22,Paris SG,Toulouse,1.0673186477020282,-1.1345365550394908,1,0.4125503632258759,-0.8033241300464922,1,0.8627544299380433,-0.5297640108460627,-0.7589741753502105,-0.6838453644197388,0.9848515283872853,-0.3621444669481415,-0.9477093954241929,-0.6528097101335493,2.1829775455160942,0.07550484175147613,W,W,W,W,W,W,W,D,D,L,1.8359453123137237,1.0441187991219008,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,2.1859997832456677,0.1738315464213566,2.217958506644949,0.33128399033936834,1.719985174691483,0.5915041500590382
101,2024-11-23,Lens,Marseille,-0.426355170261668,1.2992774794698825,2,-0.8110365095235971,-0.8033241300464922,0,-0.5904591627142047,0.2067747180348313,-0.8288973168138197,-0.401210938270013,-0.355482330350683,0.2168430116029453,-0.8011737602312341,-0.06578702505221824,0.4165511717975143,0.8274060822482701,W,L,L,W,L,L,W,W,D,D,0.24749760011301025,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.3027638284363802,0.8467427305149287,0.5206117732813861,0.33128399033936834,-0.3207998493621106,0.04748173163679326
102,2024-11-23,St Etienne,Montpellier,-0.426355170261668,-1.1345365550394908,1,-0.8110365095235971,-0.8033241300464922,0,-0.728860457252514,-0.6636801433698617,0.28987294660392793,0.7293267663288902,-0.9511862675675578,-0.6516382062236848,0.6641825916983534,0.9615026738401111,-0.6138642128716577,-1.1275371430433938,L,W,W,L,L,L,L,L,W,L,-0.017243685253775332,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,3.674234614174767,-0.15339299776947407,-1.3921485308919783,-1.9410321750155843,-1.8556736534276017,-1.8944671958392616,0.39947721795092234,0.5915041500590382
103,2024-11-23,Reims,Lyon,-0.426355170261668,-0.323265210203033,0,-0.8110365095235971,0.4373125441673211,2,-0.10605463183012201,-0.19497367953656544,-0.40935846803216436,-0.401210938270013,0.09129562256197313,-0.5068913365859132,-0.21503121945939915,-0.6528097101335493,0.4165511717975143,0.5266455860495524,W,W,L,D,L,D,L,W,W,W,-0.017243685253775332,1.3182787654909311,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.39692562617684457,0.2699617155775812,0.3508770999450298,0.16007236063331992,-0.0807074935910996,-0.8592222990669482
104,2024-11-24,Lille,Rennes,-0.426355170261668,-1.1345365550394908,1,0.4125503632258759,-0.8033241300464922,1,-0.17525527909927668,-0.5297640108460627,-0.6890510338866013,-0.18923511865771864,-0.20655634604646428,-0.3621444669481415,-0.5081024898453167,-0.06578702505221824,0.7109555674172774,-0.526016150645959,D,L,D,L,W,W,D,D,W,L,0.7769801708465814,-0.600840999092281,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.6794110193982378,-0.49907963767221547,0.3508770999450298,-0.35356252848482544,0.9997081073784497,0.9541857623405349
105,2024-11-24,Auxerre,Angers,-0.426355170261668,-1.1345365550394908,1,-0.8110365095235971,-0.8033241300464922,0,-0.03685398456096734,-0.5297640108460627,-0.12966590217772744,-0.04791790558285574,0.24022160686619182,-0.6516382062236848,-0.3615668546523579,0.5212356600291128,0.2693489739876323,-0.6763963987453175,W,L,W,W,D,W,W,D,L,D,1.041721456213367,0.49579886638384024,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.11444023295545144,-0.6913399759846648,0.6903464466177424,-1.3808323067211161,0.7596157516074388,0.41016334391828985
106,2024-11-24,Nantes,Le Havre,-1.173192079243516,0.48800613463342474,2,-0.8110365095235971,0.4373125441673211,2,-0.4520578681758953,-0.86455434215556,-0.2695121851049459,0.1640579140294386,-0.20655634604646428,-1.085878815137,-0.3615668546523579,-0.06578702505221824,-0.6138642128716577,-0.8267766468446764,L,L,L,W,L,L,D,L,L,L,-1.3409501120877032,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,3.674234614174767,-0.15339299776947407,-0.26220695800640603,-1.4603813292344614,0.18114242660867355,-1.209620677015068,0.15938486217991138,-0.31519988064470333
107,2024-11-24,Nice,Strasbourg,0.32048173872018004,-0.323265210203033,1,-0.8110365095235971,0.4373125441673211,2,0.032346662708187326,-0.061057547012766535,-0.6890510338866013,0.09339930749200716,0.38914759117041053,-0.07265072767259809,-0.8011737602312341,-0.5060540388632165,0.4165511717975143,-0.22525565444724152,D,L,W,L,W,W,D,L,D,D,0.7769801708465814,-0.600840999092281,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.9618964126196309,-0.21068913020354174,1.3692851399631676,0.5024956200454169,0.5195233958364278,0.9541857623405349
108,2024-11-29,Reims,Lens,-1.173192079243516,0.48800613463342474,2,-0.8110365095235971,0.4373125441673211,2,-0.03685398456096734,-0.5297640108460627,-0.33943532656855513,-0.6131867578823074,0.09129562256197313,-0.3621444669481415,-0.06849558426644041,-0.7995653814038821,0.3599349418706365,0.17961424428180145,D,L,W,W,L,L,L,L,L,W,-0.5467262559873465,-0.05252106635422032,-0.23807595834800252,-0.12475657231036107,3.296003089142418,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.3679527653336248,0.07030674886849937,0.1680859132751077,0.4629852439594057,0.15015054080410326,-0.2873012950845883
109,2024-11-30,Rennes,St Etienne,2.5609924656657244,-1.1345365550394908,1,1.636137235975349,-0.8033241300464922,1,-0.52125851544505,-0.6636801433698617,-0.12966590217772744,0.3053751271043015,-0.355482330350683,-0.9411319454992283,0.07804005092651833,0.6679913312994457,-0.5912177209009067,-0.3756359025466001,L,W,L,L,L,W,W,L,D,L,-0.5467262559873465,-0.05252106635422032,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.5012330599629694,-1.2607263625253795,-0.45862672673605404,-1.7495958168572205,-0.18228502872498892,-0.2873012950845883
110,2024-11-30,Brest,Strasbourg,1.0673186477020282,-0.323265210203033,1,1.636137235975349,-0.8033241300464922,1,-0.31365657363758603,0.0059005192491329225,0.08010352221310026,0.23471652056687003,-0.20655634604646428,0.07209614196517361,0.6641825916983534,-0.5060540388632165,-0.3194598172518944,-0.3756359025466001,L,L,L,L,L,L,W,W,D,L,-0.5467262559873465,-0.8750009654613112,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.5012330599629694,-0.2846354141698683,-0.9286612067444253,0.6210267483034505,0.03933868429440588,0.214873244997484
111,2024-11-30,Paris SG,Nantes,-0.426355170261668,-0.323265210203033,0,0.4125503632258759,0.4373125441673211,0,1.0703563717455074,-0.4628059445841633,-0.7589741753502105,-0.11857651212028719,1.133777512691504,-0.21739759731036978,-0.9477093954241929,-0.21254269632255102,2.2622402674137234,-0.7920735126679013,W,L,W,L,W,L,W,L,W,D,2.365427883047295,-1.4233208981993717,4.200340122282616,8.0156097709407,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,2.2801615809861318,-0.4621064956890522,2.204901993311383,-0.011139269072728516,2.4771995275077483,2.390962918686464
112,2024-12-01,Montpellier,Lille,0.32048173872018004,0.48800613463342474,0,0.4125503632258759,0.4373125441673211,0,-0.6596598099833594,-0.12801561327466598,0.7793349368491925,-0.6838453644197388,-0.6533342989591203,-0.07265072767259809,0.9572538620842708,-0.5060540388632165,-1.1347335281989315,0.8736769278173033,L,W,W,D,L,D,L,W,L,D,-0.811467541354132,0.7699588327528706,-0.23807595834800252,-0.12475657231036107,3.296003089142418,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.8050117979078606,0.6914555341856429,-1.712052006758377,0.4629852439594057,-1.6228391633510546,-0.9568673485273512
113,2024-12-01,Le Havre,Angers,-1.173192079243516,-0.323265210203033,2,-0.8110365095235971,-0.8033241300464922,0,-0.728860457252514,-0.5297640108460627,0.1500266636767095,0.022740700954575706,-0.9511862675675578,-0.6516382062236848,-0.06849558426644041,0.5212356600291128,-0.4553387690764005,-0.7920735126679013,W,L,L,L,W,W,L,W,L,D,-0.017243685253775332,0.22163890001481,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-1.1096631376705852,-0.728313117967828,-0.9286612067444253,-1.2754713038250864,0.2609623973138006,-0.1199097817238975
114,2024-12-01,Lyon,Nice,1.8141555566838763,-0.323265210203033,1,2.8597241087248224,0.4373125441673211,1,-0.10605463183012201,0.13981665177293184,-0.33943532656855513,-0.6131867578823074,-0.355482330350683,0.361589881240717,-0.6546381250382755,-0.6528097101335493,0.4958138936951426,0.5960518544031027,D,W,W,D,D,W,D,W,W,D,0.7769801708465814,1.3182787654909311,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,0.28103418280396536,0.9576621564644185,0.3247640732778981,1.0951512613355845,-0.0714731722152915,-0.2873012950845883
115,2024-12-01,Toulouse,Auxerre,0.32048173872018004,-1.1345365550394908,1,1.636137235975349,-0.8033241300464922,1,-0.52125851544505,0.0059005192491329225,-0.4792816094957736,-0.11857651212028719,-0.355482330350683,0.2168430116029453,-0.5081024898453167,-0.35929836759288375,-0.04770191360288219,0.45723931769600207,L,W,W,W,W,W,W,D,D,W,1.041721456213367,1.8665986982289917,-0.23807595834800252,-0.12475657231036107,-0.30339777389595485,-0.15339299776947407,-0.2289527349448127,-0.10783277320343843,-0.2721655269759087,-0.15339299776947407,-0.06664014731467234,0.15904228962809133,0.1680859132751077,0.6210267483034505,-0.4039087417443837,-0.45469280844527904
