,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,RES,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
276,2025-03-09,Napoli,Fiorentina,2.0,1.0,H,1.0,0.0,H,43.0,42.0,22.0,28.0,19.0,26.0,12.0,14.0,57,45,D,W,L,L,D,L,D,L,D,W,28
277,2025-03-09,Empoli,Roma,0.0,1.0,A,0.0,1.0,A,23.0,42.0,44.0,30.0,16.0,15.0,15.0,14.0,22,43,D,W,L,W,L,W,L,W,L,D,28
278,2025-03-09,Juventus,Atalanta,0.0,4.0,A,0.0,1.0,A,45.0,59.0,21.0,26.0,19.0,30.0,11.0,14.0,52,55,W,D,W,W,W,D,W,W,W,D,28
279,2025-03-10,Lazio,Udinese,1.0,1.0,D,1.0,1.0,D,49.0,34.0,35.0,37.0,21.0,15.0,14.0,15.0,50,39,W,W,D,W,D,W,W,D,W,W,28
280,2025-03-14,Genoa,Lecce,2.0,1.0,H,2.0,0.0,H,26.0,20.0,36.0,46.0,5.0,10.0,15.0,18.0,32,25,D,L,D,L,L,L,W,D,D,D,29
281,2025-03-15,Monza,Parma,1.0,1.0,D,0.0,0.0,D,23.0,34.0,48.0,48.0,13.0,14.0,24.0,18.0,14,24,L,D,L,L,L,W,D,L,L,L,29
282,2025-03-15,Udinese,Verona,0.0,1.0,A,0.0,0.0,D,35.0,28.0,38.0,58.0,16.0,12.0,16.0,36.0,40,26,D,L,W,L,W,W,W,L,D,L,29
283,2025-03-15,Milan,Como 1907,2.0,1.0,H,0.0,1.0,A,42.0,34.0,32.0,44.0,20.0,13.0,13.0,15.0,44,29,W,D,L,L,L,W,L,W,W,L,29
284,2025-03-15,Torino,Empoli,1.0,0.0,H,0.0,0.0,D,33.0,23.0,34.0,45.0,14.0,16.0,15.0,16.0,35,22,D,L,W,D,W,L,L,L,D,L,29
285,2025-03-16,Venezia FC,Napoli,0.0,0.0,D,0.0,0.0,D,23.0,45.0,42.0,23.0,12.0,20.0,17.0,12.0,19,60,D,W,D,D,D,L,L,D,L,D,29
286,2025-03-16,Bologna,Lazio,5.0,0.0,H,1.0,0.0,H,44.0,50.0,34.0,36.0,15.0,22.0,14.0,15.0,50,51,W,D,W,W,W,D,L,D,W,W,29
287,2025-03-16,Roma,Cagliari,1.0,0.0,H,0.0,0.0,D,43.0,28.0,30.0,43.0,16.0,9.0,14.0,18.0,46,26,W,D,W,L,W,L,W,D,W,W,29
288,2025-03-16,Fiorentina,Juventus,3.0,0.0,H,2.0,0.0,H,43.0,45.0,30.0,25.0,26.0,19.0,15.0,12.0,45,52,L,L,W,W,L,W,L,W,L,W,29
289,2025-03-16,Atalanta,Inter,0.0,2.0,A,0.0,0.0,D,63.0,63.0,26.0,27.0,31.0,29.0,14.0,15.0,58,61,W,W,D,D,W,W,D,L,W,W,29
290,2025-03-29,Como 1907,Empoli,1.0,1.0,D,0.0,0.0,D,35.0,23.0,46.0,46.0,14.0,16.0,15.0,16.0,29,22,L,L,D,L,L,D,W,L,W,L,30
291,2025-03-29,Venezia FC,Bologna,0.0,1.0,A,0.0,0.0,D,23.0,49.0,42.0,34.0,12.0,16.0,17.0,14.0,20,53,D,W,D,W,D,W,D,W,L,L,30
292,2025-03-29,Juventus,Genoa,1.0,0.0,H,1.0,0.0,H,45.0,28.0,28.0,37.0,19.0,7.0,14.0,15.0,52,35,L,W,L,D,W,D,W,L,W,W,30
293,2025-03-29,Lecce,Roma,0.0,1.0,A,0.0,0.0,D,21.0,44.0,48.0,30.0,10.0,16.0,20.0,14.0,25,49,L,W,L,W,L,W,L,W,D,W,30
294,2025-03-30,Cagliari,Monza,3.0,0.0,H,0.0,0.0,D,28.0,24.0,44.0,49.0,9.0,13.0,18.0,24.0,26,15,L,D,D,L,L,L,L,L,D,D,30
295,2025-03-30,Fiorentina,Atalanta,1.0,0.0,H,1.0,0.0,H,46.0,63.0,30.0,28.0,28.0,31.0,15.0,14.0,48,58,W,L,L,W,W,D,L,W,L,D,30
296,2025-03-30,Inter,Udinese,2.0,1.0,H,2.0,0.0,H,65.0,35.0,27.0,39.0,29.0,16.0,15.0,16.0,64,40,W,L,W,D,D,W,W,W,L,W,30
297,2025-03-30,Napoli,Milan,2.0,1.0,H,2.0,0.0,H,45.0,44.0,23.0,33.0,20.0,20.0,12.0,14.0,61,47,D,W,W,W,D,L,L,L,D,L,30
298,2025-03-31,Verona,Parma,0.0,0.0,D,0.0,0.0,D,29.0,35.0,58.0,49.0,12.0,14.0,36.0,18.0,29,25,W,D,L,D,L,L,W,W,L,L,30
299,2025-03-31,Lazio,Torino,1.0,1.0,D,0.0,0.0,D,50.0,34.0,41.0,34.0,22.0,14.0,16.0,15.0,51,38,L,W,D,D,W,W,D,W,D,L,30
300,2025-04-04,Genoa,Udinese,1.0,0.0,H,0.0,0.0,D,28.0,36.0,38.0,41.0,7.0,16.0,16.0,18.0,35,40,L,L,W,L,D,D,D,W,L,W,31
301,2025-04-05,Monza,Como 1907,1.0,3.0,A,1.0,2.0,A,24.0,36.0,52.0,47.0,13.0,14.0,24.0,15.0,15,30,L,D,D,L,L,D,L,L,L,W,31
302,2025-04-05,Parma,Inter,2.0,2.0,D,0.0,2.0,A,35.0,67.0,49.0,28.0,14.0,31.0,18.0,15.0,26,67,D,W,D,W,D,W,L,D,W,W,31
303,2025-04-05,Milan,Fiorentina,2.0,2.0,D,1.0,2.0,A,45.0,47.0,35.0,30.0,20.0,29.0,16.0,15.0,47,51,L,W,W,W,W,L,L,W,L,L,31
304,2025-04-06,Lecce,Venezia FC,1.0,1.0,D,0.0,0.0,D,21.0,23.0,49.0,43.0,10.0,12.0,20.0,17.0,25,20,L,L,L,D,L,D,L,D,L,D,31
305,2025-04-06,Empoli,Cagliari,0.0,0.0,D,0.0,0.0,D,24.0,31.0,47.0,44.0,16.0,9.0,16.0,18.0,23,29,D,W,L,L,L,D,D,L,L,L,31
306,2025-04-06,Torino,Verona,1.0,1.0,D,0.0,0.0,D,35.0,29.0,35.0,58.0,14.0,12.0,15.0,36.0,39,30,D,D,W,W,D,L,W,L,W,W,31
307,2025-04-06,Atalanta,Lazio,0.0,1.0,A,0.0,0.0,D,63.0,51.0,29.0,42.0,31.0,22.0,15.0,16.0,58,52,L,D,L,L,W,D,D,W,W,D,31
308,2025-04-06,Roma,Juventus,1.0,1.0,D,0.0,1.0,A,45.0,46.0,30.0,28.0,16.0,20.0,14.0,14.0,52,55,W,W,W,L,W,L,W,W,W,W,31
309,2025-04-07,Bologna,Napoli,1.0,1.0,D,0.0,1.0,A,50.0,47.0,34.0,24.0,16.0,22.0,14.0,12.0,56,64,W,W,W,D,W,W,W,D,W,L,31
310,2025-04-11,Udinese,Milan,0.0,4.0,A,0.0,2.0,A,36.0,47.0,42.0,37.0,16.0,21.0,18.0,18.0,40,48,L,D,L,L,L,W,D,W,W,L,32
311,2025-04-12,Venezia FC,Monza,1.0,0.0,H,0.0,0.0,D,24.0,25.0,44.0,55.0,12.0,14.0,17.0,26.0,21,15,D,L,L,L,D,D,D,L,D,L,32
312,2025-04-12,Inter,Cagliari,3.0,1.0,H,2.0,0.0,H,69.0,31.0,30.0,44.0,33.0,9.0,15.0,18.0,68,30,D,D,W,W,W,L,W,D,D,L,32
313,2025-04-12,Juventus,Lecce,2.0,1.0,H,2.0,0.0,H,47.0,22.0,29.0,50.0,21.0,10.0,14.0,20.0,56,26,D,D,W,L,L,L,L,L,W,L,32
314,2025-04-13,Atalanta,Bologna,2.0,0.0,H,2.0,0.0,H,63.0,51.0,30.0,35.0,31.0,16.0,15.0,15.0,58,57,L,D,L,W,L,W,W,W,D,W,32
315,2025-04-13,Fiorentina,Parma,0.0,0.0,D,0.0,0.0,D,49.0,37.0,32.0,51.0,31.0,14.0,16.0,20.0,52,27,D,D,W,D,W,D,L,D,W,L,32
316,2025-04-13,Verona,Genoa,0.0,0.0,D,0.0,0.0,D,30.0,29.0,59.0,38.0,12.0,7.0,36.0,16.0,31,38,D,W,D,L,W,W,L,D,L,D,32
317,2025-04-13,Como 1907,Torino,1.0,0.0,H,1.0,0.0,H,39.0,36.0,48.0,36.0,16.0,14.0,16.0,15.0,33,40,W,D,D,D,L,W,D,D,L,W,32
318,2025-04-13,Lazio,Roma,1.0,1.0,D,0.0,0.0,D,52.0,46.0,42.0,31.0,22.0,16.0,16.0,15.0,55,53,W,D,D,W,L,W,D,W,W,W,32
319,2025-04-14,Napoli,Empoli,3.0,0.0,H,1.0,0.0,H,48.0,24.0,25.0,47.0,23.0,16.0,12.0,16.0,65,24,D,D,W,D,D,L,W,L,D,D,32
320,2025-04-19,Lecce,Como 1907,0.0,3.0,A,0.0,1.0,A,23.0,40.0,52.0,48.0,10.0,17.0,22.0,16.0,26,36,L,W,D,W,L,D,L,L,L,D,33
321,2025-04-19,Monza,Napoli,0.0,1.0,A,0.0,0.0,D,25.0,51.0,56.0,25.0,14.0,24.0,26.0,12.0,15,68,L,W,L,D,L,W,D,D,L,W,33
322,2025-04-19,Roma,Verona,1.0,0.0,H,1.0,0.0,H,47.0,30.0,32.0,59.0,16.0,12.0,15.0,36.0,54,32,D,D,D,D,W,D,W,W,W,L,33
323,2025-04-20,Empoli,Venezia FC,2.0,2.0,D,0.0,0.0,D,24.0,25.0,50.0,44.0,16.0,12.0,17.0,17.0,24,24,L,W,D,D,D,L,L,D,L,D,33
324,2025-04-20,Bologna,Inter,1.0,0.0,H,0.0,0.0,D,51.0,72.0,37.0,31.0,16.0,35.0,17.0,15.0,57,71,L,W,D,D,W,W,W,W,W,W,33
325,2025-04-20,Milan,Atalanta,0.0,1.0,A,0.0,0.0,D,51.0,65.0,37.0,30.0,23.0,33.0,18.0,15.0,51,61,W,W,D,L,L,L,W,L,W,W,33
326,2025-04-23,Cagliari,Fiorentina,1.0,2.0,A,1.0,1.0,D,32.0,49.0,47.0,32.0,9.0,31.0,20.0,16.0,30,53,L,D,D,D,W,W,L,W,D,L,33
327,2025-04-23,Genoa,Lazio,0.0,2.0,A,0.0,1.0,A,29.0,53.0,38.0,43.0,7.0,22.0,16.0,16.0,39,56,D,D,W,W,L,D,W,L,D,D,33
328,2025-04-23,Parma,Juventus,1.0,0.0,H,1.0,0.0,H,37.0,49.0,51.0,30.0,14.0,23.0,20.0,14.0,28,59,D,W,D,D,D,W,D,L,D,L,33
329,2025-04-23,Torino,Udinese,2.0,0.0,H,1.0,0.0,H,36.0,36.0,37.0,46.0,14.0,16.0,16.0,20.0,40,40,L,L,D,L,D,L,W,L,D,D,33
330,2025-04-27,Como 1907,Genoa,1.0,0.0,H,0.0,0.0,D,43.0,29.0,48.0,40.0,18.0,7.0,16.0,17.0,39,39,W,L,W,D,W,W,D,L,L,W,34
331,2025-04-27,Venezia FC,Milan,0.0,2.0,A,0.0,1.0,A,27.0,51.0,46.0,38.0,12.0,23.0,17.0,18.0,25,51,D,L,W,W,D,D,L,L,D,W,34
332,2025-04-27,Fiorentina,Empoli,2.0,1.0,H,2.0,0.0,H,51.0,26.0,33.0,52.0,32.0,16.0,17.0,17.0,56,25,W,D,D,L,D,D,W,D,W,L,34
333,2025-04-27,Inter,Roma,0.0,1.0,A,0.0,1.0,A,72.0,48.0,32.0,32.0,35.0,17.0,15.0,15.0,71,57,L,W,W,D,D,D,W,W,W,W,34
334,2025-04-27,Juventus,Monza,2.0,0.0,H,2.0,0.0,H,49.0,25.0,31.0,57.0,23.0,14.0,15.0,26.0,59,15,L,L,W,L,D,L,W,L,L,D,34
335,2025-04-27,Atalanta,Lecce,1.0,1.0,D,0.0,1.0,A,66.0,23.0,30.0,55.0,33.0,10.0,15.0,23.0,64,26,W,L,W,L,L,D,L,L,L,L,34
336,2025-04-27,Napoli,Torino,2.0,0.0,H,2.0,0.0,H,52.0,38.0,25.0,37.0,24.0,15.0,12.0,16.0,71,43,W,W,W,L,D,D,W,D,D,W,34
337,2025-04-28,Udinese,Bologna,0.0,0.0,D,0.0,0.0,D,36.0,52.0,48.0,37.0,16.0,16.0,21.0,17.0,40,60,L,W,L,L,L,D,L,W,L,W,34
338,2025-04-28,Verona,Cagliari,0.0,2.0,A,0.0,1.0,A,30.0,33.0,60.0,49.0,12.0,10.0,37.0,21.0,32,30,L,L,D,L,D,D,D,W,W,L,34
339,2025-04-28,Lazio,Parma,2.0,2.0,D,0.0,1.0,A,55.0,38.0,43.0,51.0,23.0,15.0,16.0,20.0,59,31,W,W,D,D,W,D,D,D,L,D,34
340,2025-05-02,Torino,Venezia FC,1.0,1.0,D,0.0,1.0,A,38.0,27.0,39.0,48.0,15.0,12.0,18.0,18.0,43,25,L,L,W,D,L,W,D,D,D,L,35
341,2025-05-03,Cagliari,Udinese,1.0,2.0,A,1.0,1.0,D,35.0,36.0,49.0,48.0,11.0,16.0,21.0,21.0,33,41,W,D,L,L,L,L,D,L,W,L,35
342,2025-05-03,Parma,Como 1907,0.0,1.0,A,0.0,0.0,D,40.0,44.0,53.0,48.0,16.0,18.0,20.0,16.0,32,42,D,W,W,W,D,W,D,W,D,D,35
343,2025-05-03,Lecce,Napoli,0.0,1.0,A,0.0,1.0,A,24.0,54.0,56.0,25.0,11.0,26.0,23.0,12.0,27,74,D,W,L,W,L,W,D,D,L,W,35
344,2025-05-03,Inter,Verona,1.0,0.0,H,1.0,0.0,H,72.0,30.0,33.0,62.0,35.0,12.0,16.0,38.0,71,32,L,L,L,L,W,D,D,D,W,D,35
345,2025-05-04,Empoli,Lazio,0.0,1.0,A,0.0,1.0,A,27.0,57.0,54.0,45.0,16.0,23.0,19.0,17.0,25,60,L,D,D,W,L,D,D,W,D,D,35
346,2025-05-04,Monza,Atalanta,0.0,4.0,A,0.0,2.0,A,25.0,67.0,59.0,31.0,14.0,33.0,28.0,16.0,15,65,L,D,L,W,L,W,L,L,L,L,35
347,2025-05-04,Roma,Fiorentina,1.0,0.0,H,1.0,0.0,H,49.0,53.0,32.0,34.0,18.0,34.0,15.0,17.0,60,59,W,W,W,W,D,D,D,D,W,W,35
348,2025-05-04,Bologna,Juventus,1.0,1.0,D,0.0,1.0,A,52.0,51.0,37.0,31.0,16.0,25.0,17.0,15.0,61,62,D,W,W,L,L,W,D,D,W,W,35
349,2025-05-05,Genoa,Milan,1.0,2.0,A,0.0,0.0,D,29.0,53.0,41.0,38.0,7.0,24.0,17.0,18.0,39,54,L,W,L,L,D,W,W,D,L,L,35
350,2025-05-09,Milan,Bologna,3.0,1.0,H,0.0,0.0,D,55.0,53.0,39.0,38.0,24.0,16.0,18.0,18.0,57,62,W,D,W,D,L,W,W,L,D,D,36
351,2025-05-10,Como 1907,Cagliari,3.0,1.0,H,2.0,1.0,H,45.0,36.0,48.0,51.0,18.0,12.0,16.0,22.0,45,33,W,L,W,W,W,L,W,L,W,D,36
352,2025-05-10,Lazio,Juventus,1.0,1.0,D,0.0,0.0,D,58.0,52.0,45.0,32.0,24.0,26.0,17.0,15.0,63,63,W,D,D,W,W,L,D,W,W,D,36
353,2025-05-10,Empoli,Parma,2.0,1.0,H,1.0,0.0,H,27.0,40.0,55.0,54.0,16.0,16.0,20.0,20.0,25,32,L,L,L,D,D,W,L,D,D,D,36
354,2025-05-11,Udinese,Monza,1.0,2.0,A,0.0,0.0,D,38.0,25.0,49.0,63.0,17.0,14.0,22.0,30.0,44,15,W,L,D,L,L,L,L,L,L,L,36
355,2025-05-11,Verona,Lecce,1.0,1.0,D,1.0,1.0,D,30.0,24.0,63.0,57.0,12.0,11.0,39.0,24.0,32,27,L,L,L,D,L,L,D,L,D,D,36
356,2025-05-11,Torino,Inter,0.0,2.0,A,0.0,1.0,A,39.0,73.0,40.0,33.0,15.0,36.0,19.0,16.0,44,74,D,W,L,L,W,L,L,W,D,D,36
357,2025-05-11,Napoli,Genoa,2.0,2.0,D,1.0,1.0,D,55.0,30.0,25.0,43.0,27.0,7.0,12.0,17.0,77,39,W,L,W,L,W,L,W,D,D,W,36
358,2025-05-12,Venezia FC,Fiorentina,2.0,1.0,H,0.0,0.0,D,28.0,53.0,49.0,35.0,13.0,34.0,18.0,18.0,26,59,D,L,L,W,D,W,W,D,D,D,36
359,2025-05-12,Atalanta,Roma,2.0,1.0,H,1.0,1.0,D,71.0,50.0,31.0,32.0,35.0,19.0,16.0,15.0,68,63,W,W,D,W,W,W,W,D,L,D,36
360,2025-05-17,Genoa,Atalanta,2.0,3.0,A,1.0,0.0,H,32.0,73.0,45.0,32.0,8.0,36.0,18.0,17.0,40,71,D,W,L,W,L,D,L,W,D,W,37
361,2025-05-18,Cagliari,Venezia FC,3.0,0.0,H,2.0,0.0,H,37.0,30.0,54.0,50.0,13.0,13.0,24.0,18.0,33,29,L,W,L,D,W,L,L,D,L,W,37
362,2025-05-18,Fiorentina,Bologna,3.0,2.0,H,1.0,0.0,H,54.0,54.0,37.0,41.0,34.0,16.0,18.0,18.0,59,62,L,L,L,D,W,D,W,W,D,L,37
363,2025-05-18,Verona,Como 1907,1.0,1.0,D,0.0,1.0,A,31.0,48.0,64.0,49.0,13.0,20.0,40.0,17.0,33,48,D,W,L,W,L,W,L,W,D,W,37
364,2025-05-18,Inter,Lazio,2.0,2.0,D,1.0,0.0,H,75.0,59.0,33.0,46.0,37.0,24.0,16.0,17.0,77,64,W,D,W,W,L,D,L,W,W,D,37
365,2025-05-18,Juventus,Udinese,2.0,0.0,H,0.0,0.0,D,53.0,39.0,33.0,51.0,26.0,17.0,15.0,22.0,64,44,D,L,D,W,W,D,L,L,W,L,37
366,2025-05-18,Lecce,Torino,1.0,0.0,H,0.0,0.0,D,25.0,39.0,58.0,42.0,12.0,15.0,25.0,20.0,28,44,D,L,L,D,D,L,L,W,L,L,37
367,2025-05-18,Monza,Empoli,1.0,3.0,A,1.0,0.0,H,27.0,29.0,64.0,56.0,14.0,17.0,30.0,20.0,18,28,W,W,L,L,L,L,L,D,L,L,37
368,2025-05-18,Parma,Napoli,0.0,0.0,D,0.0,0.0,D,41.0,57.0,56.0,27.0,16.0,28.0,21.0,13.0,32,78,L,D,L,W,D,W,W,W,D,W,37
369,2025-05-18,Roma,Milan,3.0,1.0,H,1.0,1.0,D,51.0,58.0,34.0,40.0,20.0,24.0,16.0,18.0,63,60,L,W,W,W,W,W,W,L,D,W,37
